candidate_id,ieee_case,selected_rows,selected_columns,row_set,column_set,support_cells,support_pattern,support_pattern_fingerprint,measurement_type_histogram,measurement_type_proportions,state_type_histogram,state_type_proportions,row_degree_profile,column_degree_profile,row_degree_histogram,column_degree_histogram,nonzeros,rank,condition_number,spectral_norm,frobenius_norm,max_absolute_entry,singular_values,descriptor_uses_selector_or_output_results,policy,variant,descriptor_data_scope
ieee30_seeded_random_v03,ieee30,"[32,61,69,97,125,156,167,169]","[8,26,27,30,32,33,38,49]","[32,61,69,97,125,156,167,169]","[8,26,27,30,32,33,38,49]","[[32,32],[61,30],[61,32],[61,33],[69,8],[69,38],[69,49],[97,33],[125,26],[156,8],[156,38],[167,27],[169,27]]","[[0,0,0,0,1,0,0,0],[0,0,0,1,1,1,0,0],[1,0,0,0,0,0,1,1],[0,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0],[1,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,0],[0,0,1,0,0,0,0,0]]",549453174bbcf906366e83c965baf6ffb3b86752c9f474464c5369bfb56d1616,"{""p_branch_flow"":2,""p_injection"":1,""q_branch_flow"":3,""q_injection"":2}","{""p_branch_flow"":0.25,""p_injection"":0.125,""q_branch_flow"":0.375,""q_injection"":0.25}","{""angle"":3,""voltage"":5}","{""angle"":0.375,""voltage"":0.625}","[1,3,3,1,1,2,1,1]","[2,1,2,1,2,2,2,1]","{""1"":5,""2"":1,""3"":2}","{""1"":3,""2"":5}",13,7,3.4087480401345407e+34,1687.3909453267067,1996.2803529934429,1462.7062047895095,"[1687.3909453267067,1020.1302231640177,184.68238673528407,149.09853071679942,144.14785014681885,124.48130469814761,67.5960014419999,4.950177969915625e-32]",False,seeded_random,3,matrix_structure_and_metadata_only
ieee30_topology_local_v00,ieee30,"[33,35,63,65,96,99,137,140]","[2,4,6,8,32,34,36,38]","[33,35,63,65,96,99,137,140]","[2,4,6,8,32,34,36,38]","[[33,2],[33,4],[33,32],[33,34],[35,2],[35,4],[35,6],[35,8],[35,32],[35,34],[35,36],[35,38],[63,2],[63,4],[63,32],[63,34],[65,2],[65,4],[65,6],[65,8],[65,32],[65,34],[65,36],[65,38],[96,2],[96,4],[96,32],[96,34],[99,4],[99,6],[99,34],[99,36],[137,2],[137,4],[137,32],[137,34],[140,4],[140,6],[140,34],[140,36]]","[[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[1,1,0,0,1,1,0,0],[0,1,1,0,0,1,1,0],[1,1,0,0,1,1,0,0],[0,1,1,0,0,1,1,0]]",03e9a6754d576ff49d3af7a429d188873d19b5df59080a98c1594be528510aea,"{""p_branch_flow"":2,""p_injection"":2,""q_branch_flow"":2,""q_injection"":2}","{""p_branch_flow"":0.25,""p_injection"":0.25,""q_branch_flow"":0.25,""q_injection"":0.25}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,8,4,8,4,4,4,4]","[6,8,4,2,6,8,4,2]","{""4"":6,""8"":2}","{""2"":2,""4"":2,""6"":2,""8"":2}",40,8,204.46289235963533,4025.4914422245142,6337.226433832636,2821.411469182049,"[4025.4914422245142,4011.348730520879,1879.4585454621208,1857.7591092217315,665.3577737501703,661.6796702610575,19.92427928022258,19.688127247774467]",False,topology_local,0,matrix_structure_and_metadata_only
ieee30_topology_local_v01,ieee30,"[33,41,43,44,63,71,73,74]","[2,10,12,13,32,40,42,43]","[33,41,43,44,63,71,73,74]","[2,10,12,13,32,40,42,43]","[[33,2],[33,10],[33,32],[33,40],[41,2],[41,10],[41,12],[41,13],[41,32],[41,40],[41,42],[41,43],[43,10],[43,12],[43,13],[43,40],[43,42],[43,43],[44,10],[44,12],[44,13],[44,40],[44,42],[44,43],[63,2],[63,10],[63,32],[63,40],[71,2],[71,10],[71,12],[71,13],[71,32],[71,40],[71,42],[71,43],[73,10],[73,12],[73,13],[73,40],[73,42],[73,43],[74,10],[74,12],[74,13],[74,40],[74,42],[74,43]]","[[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[0,1,1,1,0,1,1,1],[0,1,1,1,0,1,1,1],[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[0,1,1,1,0,1,1,1],[0,1,1,1,0,1,1,1]]",f0680117858dd69bf5f57d41e1f754d7fb4d2b3b8ce53e2daf31c0628006101f,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,8,6,6,4,8,6,6]","[4,8,6,6,4,8,6,6]","{""4"":2,""6"":4,""8"":2}","{""4"":2,""6"":4,""8"":2}",48,8,13.309064222500716,1971.3701373040835,3189.3066067529658,1896.9953261008043,"[1971.3701373040835,1938.3312041696183,975.590770709861,968.0734912378165,547.3023237319118,543.0292073656362,151.47319920355864,148.1223701641791]",False,topology_local,1,matrix_structure_and_metadata_only
ieee30_topology_local_v02,ieee30,"[39,41,45,46,69,71,75,76]","[8,10,14,15,38,40,44,45]","[39,41,45,46,69,71,75,76]","[8,10,14,15,38,40,44,45]","[[39,8],[39,15],[39,38],[39,45],[41,10],[41,14],[41,40],[41,44],[45,10],[45,14],[45,15],[45,40],[45,44],[45,45],[46,8],[46,14],[46,15],[46,38],[46,44],[46,45],[69,8],[69,15],[69,38],[69,45],[71,10],[71,14],[71,40],[71,44],[75,10],[75,14],[75,15],[75,40],[75,44],[75,45],[76,8],[76,14],[76,15],[76,38],[76,44],[76,45]]","[[1,0,0,1,1,0,0,1],[0,1,1,0,0,1,1,0],[0,1,1,1,0,1,1,1],[1,0,1,1,1,0,1,1],[1,0,0,1,1,0,0,1],[0,1,1,0,0,1,1,0],[0,1,1,1,0,1,1,1],[1,0,1,1,1,0,1,1]]",ec2b0787e4f3c5f212bc9fc586cb0ec144be4832c5cfa736c2318eafd1268e9b,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,4,6,6,4,4,6,6]","[4,4,6,6,4,4,6,6]","{""4"":4,""6"":4}","{""4"":4,""6"":4}",40,8,9.440040750089421,1676.0163740580842,2772.6641142830936,1462.7062047895095,"[1676.0163740580842,1654.1038497607965,890.0517625208475,882.8669101758692,504.3529363535899,502.915036795996,179.20011466898222,177.54334101176502]",False,topology_local,2,matrix_structure_and_metadata_only
ieee30_topology_local_v03,ieee30,"[53,54,56,83,84,86,124,165]","[22,23,24,25,52,53,54,55]","[53,54,56,83,84,86,124,165]","[22,23,24,25,52,53,54,55]","[[53,22],[53,23],[53,52],[53,53],[54,22],[54,23],[54,24],[54,25],[54,52],[54,53],[54,54],[54,55],[56,23],[56,25],[56,53],[56,55],[83,22],[83,23],[83,52],[83,53],[84,22],[84,23],[84,24],[84,25],[84,52],[84,53],[84,54],[84,55],[86,23],[86,25],[86,53],[86,55],[124,23],[124,25],[124,53],[124,55],[165,23],[165,25],[165,53],[165,55]]","[[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[0,1,0,1,0,1,0,1],[1,1,0,0,1,1,0,0],[1,1,1,1,1,1,1,1],[0,1,0,1,0,1,0,1],[0,1,0,1,0,1,0,1],[0,1,0,1,0,1,0,1]]",3042f53da817eed2048c82a7548e9e368422e62883f5da60863892bc56b63de0,"{""p_branch_flow"":1,""p_injection"":3,""q_branch_flow"":1,""q_injection"":3}","{""p_branch_flow"":0.125,""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.375}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[4,8,4,4,8,4,4,4]","[4,8,2,6,4,8,2,6]","{""4"":6,""8"":2}","{""2"":2,""4"":2,""6"":2,""8"":2}",40,8,17.875399350522752,567.9446123799953,979.0539489170192,313.38714101138885,"[567.9446123799953,565.7057015044126,361.0348544719166,359.1924172580182,166.2771580858709,164.0375787746912,32.114572352138964,31.77241533143069]",False,topology_local,3,matrix_structure_and_metadata_only
ieee30_voltage_dominant_v00,ieee30,"[33,35,39,63,65,69,80,81]","[30,31,32,34,36,38,49,50]","[33,35,39,63,65,69,80,81]","[30,31,32,34,36,38,49,50]","[[33,30],[33,31],[33,32],[33,34],[35,30],[35,32],[35,34],[35,36],[35,38],[39,34],[39,38],[39,49],[39,50],[63,30],[63,31],[63,32],[63,34],[65,30],[65,32],[65,34],[65,36],[65,38],[69,34],[69,38],[69,49],[69,50],[80,38],[80,49],[80,50],[81,38],[81,49],[81,50]]","[[1,1,1,1,0,0,0,0],[1,0,1,1,1,1,0,0],[0,0,0,1,0,1,1,1],[1,1,1,1,0,0,0,0],[1,0,1,1,1,1,0,0],[0,0,0,1,0,1,1,1],[0,0,0,0,0,1,1,1],[0,0,0,0,0,1,1,1]]",5d66e05a1c0a08491df17b0c9a42e202f8c4f292a90aa1e6368765ed5ff6c55e,"{""p_injection"":3,""q_injection"":5}","{""p_injection"":0.375,""q_injection"":0.625}","{""voltage"":8}","{""voltage"":1.0}","[4,5,4,4,5,4,3,3]","[4,2,4,6,2,6,4,4]","{""3"":2,""4"":4,""5"":2}","{""2"":2,""4"":4,""6"":2}",32,8,2232.441166296479,3458.6730751463942,5179.922733164659,2795.3467143474477,"[3458.6730751463942,3030.091090837629,1718.5864971278168,1638.7724942040252,217.43034610383472,29.752966291695078,21.2045159409572,1.5492784882139492]",False,voltage_dominant,0,matrix_structure_and_metadata_only
ieee30_voltage_dominant_v01,ieee30,"[31,33,35,60,61,62,63,65]","[29,30,31,32,36,38,40,56]","[31,33,35,60,61,62,63,65]","[29,30,31,32,36,38,40,56]","[[31,29],[31,30],[31,32],[33,30],[33,31],[33,32],[33,40],[35,30],[35,32],[35,36],[35,38],[35,56],[60,29],[60,30],[60,31],[61,29],[61,30],[61,32],[62,29],[62,31],[62,32],[63,30],[63,31],[63,32],[63,40],[65,30],[65,32],[65,36],[65,38],[65,56]]","[[1,1,0,1,0,0,0,0],[0,1,1,1,0,0,1,0],[0,1,0,1,1,1,0,1],[1,1,1,0,0,0,0,0],[1,1,0,1,0,0,0,0],[1,0,1,1,0,0,0,0],[0,1,1,1,0,0,1,0],[0,1,0,1,1,1,0,1]]",23f4f866433483552d438ec34df9072f989f66f12a95945bee99318211ff6a21,"{""p_injection"":3,""q_injection"":5}","{""p_injection"":0.375,""q_injection"":0.625}","{""voltage"":8}","{""voltage"":1.0}","[3,4,5,3,3,3,4,5]","[4,7,4,7,2,2,2,2]","{""3"":4,""4"":2,""5"":2}","{""2"":4,""4"":2,""7"":2}",30,7,5.3579028698410944e+17,2532.2475114892013,3124.19232108532,1896.9953261008043,"[2532.2475114892013,1416.6720243930824,988.3564478909127,566.7375654369363,203.49382860238921,35.154839306134164,25.593706578052878,4.726191521206698e-15]",False,voltage_dominant,1,matrix_structure_and_metadata_only
ieee30_voltage_dominant_v02,ieee30,"[30,33,35,60,61,63,65,131]","[0,4,29,30,31,35,40,56]","[30,33,35,60,61,63,65,131]","[0,4,29,30,31,35,40,56]","[[30,0],[30,29],[30,30],[30,31],[33,0],[33,4],[33,30],[33,31],[33,40],[35,0],[35,4],[35,30],[35,35],[35,56],[60,0],[60,29],[60,30],[60,31],[61,0],[61,4],[61,29],[61,30],[63,0],[63,4],[63,30],[63,31],[63,40],[65,0],[65,4],[65,30],[65,35],[65,56],[131,0],[131,29],[131,30]]","[[1,0,1,1,1,0,0,0],[1,1,0,1,1,0,1,0],[1,1,0,1,0,1,0,1],[1,0,1,1,1,0,0,0],[1,1,1,1,0,0,0,0],[1,1,0,1,1,0,1,0],[1,1,0,1,0,1,0,1],[1,0,1,1,0,0,0,0]]",0de20952b1f25bd416b9e10a07506fd67470e0e3759df52bcfbdc9b68cbbbf46,"{""p_injection"":3,""q_branch_flow"":1,""q_injection"":4}","{""p_injection"":0.375,""q_branch_flow"":0.125,""q_injection"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[4,5,5,4,4,5,5,3]","[8,5,4,8,4,2,2,2]","{""3"":1,""4"":3,""5"":4}","{""2"":3,""4"":2,""5"":1,""8"":2}",35,8,2792.0527131552476,3030.1808905010503,3742.517271568535,2821.411469182049,"[3030.1808905010503,1797.2641036207442,829.2557699324642,663.5033926659137,600.4023472979354,323.8124153064816,32.25708952631565,1.0852878515594708]",False,voltage_dominant,2,matrix_structure_and_metadata_only
ieee30_voltage_dominant_v03,ieee30,"[39,69,71,74,78,79,148,154]","[18,37,38,40,43,45,47,48]","[39,69,71,74,78,79,148,154]","[18,37,38,40,43,45,47,48]","[[39,18],[39,37],[39,38],[39,45],[39,48],[69,18],[69,37],[69,38],[69,45],[69,48],[71,40],[71,43],[74,40],[74,43],[78,18],[78,47],[78,48],[79,18],[79,38],[79,47],[79,48],[148,40],[148,43],[154,18],[154,47],[154,48]]","[[1,1,1,0,0,1,0,1],[1,1,1,0,0,1,0,1],[0,0,0,1,1,0,0,0],[0,0,0,1,1,0,0,0],[1,0,0,0,0,0,1,1],[1,0,1,0,0,0,1,1],[0,0,0,1,1,0,0,0],[1,0,0,0,0,0,1,1]]",91d5a9dc4640519e94efd8fbe03084f75340ea518b109fd8f5e21e8af0bfcc95,"{""p_injection"":1,""q_branch_flow"":2,""q_injection"":5}","{""p_injection"":0.125,""q_branch_flow"":0.25,""q_injection"":0.625}","{""angle"":1,""voltage"":7}","{""angle"":0.125,""voltage"":0.875}","[5,5,2,2,3,4,2,3]","[5,2,3,3,3,2,3,5]","{""2"":3,""3"":2,""4"":1,""5"":2}","{""2"":2,""3"":4,""5"":2}",26,7,2.09027601774351e+19,1636.9490429698867,2387.525228101667,1462.7062047895095,"[1636.9490429698867,1323.769862867359,1005.5467548982314,442.61455196337107,186.91229489658778,160.6160349742526,23.286501144675604,7.831257829465997e-17]",False,voltage_dominant,3,matrix_structure_and_metadata_only
ieee30_voltage_measurement_heavy_v00,ieee30,"[0,1,2,3,93,118,137,159]","[19,20,29,30,31,32,49,50]","[0,1,2,3,93,118,137,159]","[19,20,29,30,31,32,49,50]","[[0,29],[1,30],[2,31],[3,32],[93,31],[93,32],[118,19],[118,20],[118,49],[118,50],[137,32],[159,19],[159,20],[159,49],[159,50]]","[[0,0,1,0,0,0,0,0],[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,1,1,0,0],[1,1,0,0,0,0,1,1],[0,0,0,0,0,1,0,0],[1,1,0,0,0,0,1,1]]",446504288e629d17026d876940df33839003c5f92019dd2a88b2357c45a123f7,"{""p_branch_flow"":2,""q_branch_flow"":2,""voltage_magnitude"":4}","{""p_branch_flow"":0.25,""q_branch_flow"":0.25,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,2,4,1,4]","[2,2,1,1,2,3,2,2]","{""1"":5,""2"":1,""4"":2}","{""1"":2,""2"":5,""3"":1}",15,6,3.7450347671090777e+31,3170.9887068346,4640.830897914444,2014.1620927069582,"[3170.9887068346,3138.0110618706926,1232.1548595140764,311.1639791457759,100.00000000000001,99.99999999999997,4.6841751802045585e-14,8.467180958328984e-29]",False,voltage_measurement_heavy,0,matrix_structure_and_metadata_only
ieee30_voltage_measurement_heavy_v01,ieee30,"[3,4,5,6,99,130,134,140]","[4,6,31,32,33,34,35,36]","[3,4,5,6,99,130,134,140]","[4,6,31,32,33,34,35,36]","[[3,32],[4,33],[5,34],[6,35],[99,4],[99,6],[99,34],[99,36],[130,4],[130,34],[134,31],[134,32],[140,4],[140,6],[140,34],[140,36]]","[[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0],[1,1,0,0,0,1,0,1],[1,0,0,0,0,1,0,0],[0,0,1,1,0,0,0,0],[1,1,0,0,0,1,0,1]]",2345d415e938636c99df1638cbbac998cc93dff0bdb9dd2dab18f0a6fb1072a1,"{""p_branch_flow"":2,""q_branch_flow"":2,""voltage_magnitude"":4}","{""p_branch_flow"":0.25,""q_branch_flow"":0.25,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,4,2,2,4]","[3,2,1,2,1,4,1,2]","{""1"":4,""2"":2,""4"":2}","{""1"":3,""2"":3,""3"":1,""4"":1}",16,8,27.0319621030186,1810.380277914302,3041.0597438680757,1176.151473281635,"[1810.380277914302,1710.1920685012085,1654.0809603797154,529.5434538975908,100.00000000000001,99.99999999999999,70.18107548579586,66.97184137115008]",False,voltage_measurement_heavy,1,matrix_structure_and_metadata_only
ieee30_voltage_measurement_heavy_v02,ieee30,"[6,7,8,9,69,116,131,157]","[8,19,29,35,36,37,38,49]","[6,7,8,9,69,116,131,157]","[8,19,29,35,36,37,38,49]","[[6,35],[7,36],[8,37],[9,38],[69,8],[69,19],[69,37],[69,38],[69,49],[116,8],[116,19],[116,38],[116,49],[131,29],[157,8],[157,19],[157,38],[157,49]]","[[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0],[1,1,0,0,0,1,1,1],[1,1,0,0,0,0,1,1],[0,0,1,0,0,0,0,0],[1,1,0,0,0,0,1,1]]",ac8bd12c14738228b021175bf602ae1908a10c56f9bc385d0dadb3c62d195cdf,"{""p_branch_flow"":1,""q_branch_flow"":2,""q_injection"":1,""voltage_magnitude"":4}","{""p_branch_flow"":0.125,""q_branch_flow"":0.25,""q_injection"":0.125,""voltage_magnitude"":0.5}","{""angle"":2,""voltage"":6}","{""angle"":0.25,""voltage"":0.75}","[1,1,1,1,5,4,1,4]","[3,3,1,1,1,2,4,3]","{""1"":5,""4"":2,""5"":1}","{""1"":3,""2"":1,""3"":3,""4"":1}",18,8,102.17833393734047,1829.6133900258233,2233.694512582541,1462.7062047895095,"[1829.6133900258233,929.1473845684637,752.848315264941,426.87619091660673,100.00000000000003,99.99999999999997,96.26349500497867,17.906079689533886]",False,voltage_measurement_heavy,2,matrix_structure_and_metadata_only
ieee30_voltage_measurement_heavy_v03,ieee30,"[9,10,11,12,69,90,115,156]","[0,8,15,38,39,40,41,45]","[9,10,11,12,69,90,115,156]","[0,8,15,38,39,40,41,45]","[[9,38],[10,39],[11,40],[12,41],[69,8],[69,15],[69,38],[69,45],[90,0],[115,8],[115,15],[115,38],[115,45],[156,8],[156,15],[156,38],[156,45]]","[[0,0,0,1,0,0,0,0],[0,0,0,0,1,0,0,0],[0,0,0,0,0,1,0,0],[0,0,0,0,0,0,1,0],[0,1,1,1,0,0,0,1],[1,0,0,0,0,0,0,0],[0,1,1,1,0,0,0,1],[0,1,1,1,0,0,0,1]]",0fc71143325651c3cc20ddc50bf7608fadf10b443fa9be0b41607745cf1a3aa5,"{""p_branch_flow"":2,""q_branch_flow"":1,""q_injection"":1,""voltage_magnitude"":4}","{""p_branch_flow"":0.25,""q_branch_flow"":0.125,""q_injection"":0.125,""voltage_magnitude"":0.5}","{""angle"":3,""voltage"":5}","{""angle"":0.375,""voltage"":0.625}","[1,1,1,1,4,1,4,4]","[1,3,3,4,1,1,1,3]","{""1"":5,""4"":3}","{""1"":4,""3"":3,""4"":1}",17,8,87.24317904150068,1750.9384679962054,2120.929525957059,1462.7062047895095,"[1750.9384679962054,830.2647873338465,751.4012239191446,384.9809460985827,100.00000000000001,100.00000000000001,99.99999999999996,20.069631657545422]",False,voltage_measurement_heavy,3,matrix_structure_and_metadata_only
ieee57_angle_dominant_v00,ieee57,"[78,94,104,105,135,151,161,162]","[11,20,21,36,45,46,93,103]","[78,94,104,105,135,151,161,162]","[11,20,21,36,45,46,93,103]","[[78,20],[78,21],[78,36],[78,93],[94,20],[94,36],[94,46],[94,93],[94,103],[104,36],[104,45],[104,46],[104,93],[104,103],[105,11],[105,36],[105,46],[105,93],[105,103],[135,20],[135,21],[135,36],[135,93],[151,20],[151,36],[151,46],[151,93],[151,103],[161,36],[161,45],[161,46],[161,93],[161,103],[162,11],[162,36],[162,46],[162,93],[162,103]]","[[0,1,1,1,0,0,1,0],[0,1,0,1,0,1,1,1],[0,0,0,1,1,1,1,1],[1,0,0,1,0,1,1,1],[0,1,1,1,0,0,1,0],[0,1,0,1,0,1,1,1],[0,0,0,1,1,1,1,1],[1,0,0,1,0,1,1,1]]",9694366a958e18553df06f6bba1bb78c60a8b5ffe5ca1e628b9e234c190e9b1d,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":6,""voltage"":2}","{""angle"":0.75,""voltage"":0.25}","[4,5,5,5,4,5,5,5]","[2,4,2,8,2,6,8,6]","{""4"":2,""5"":6}","{""2"":3,""4"":1,""6"":2,""8"":2}",38,8,964.5368099132953,4187.154593552261,6286.728641111785,2596.253952862088,"[4187.154593552261,3008.742879832118,2667.594509174666,1736.8965746445108,1656.439884478017,238.76341652578205,66.85520319201976,4.341103989518715]",False,angle_dominant,0,matrix_structure_and_metadata_only
ieee57_angle_dominant_v01,ieee57,"[59,69,70,71,116,126,127,128]","[0,1,11,12,13,68,69,70]","[59,69,70,71,116,126,127,128]","[0,1,11,12,13,68,69,70]","[[59,0],[59,1],[59,13],[59,70],[69,11],[69,12],[69,13],[69,68],[69,69],[69,70],[70,11],[70,12],[70,13],[70,68],[70,69],[70,70],[71,1],[71,11],[71,12],[71,13],[71,68],[71,69],[71,70],[116,0],[116,1],[116,13],[116,70],[126,11],[126,12],[126,13],[126,68],[126,69],[126,70],[127,11],[127,12],[127,13],[127,68],[127,69],[127,70],[128,1],[128,11],[128,12],[128,13],[128,68],[128,69],[128,70]]","[[1,1,0,0,1,0,0,1],[0,0,1,1,1,1,1,1],[0,0,1,1,1,1,1,1],[0,1,1,1,1,1,1,1],[1,1,0,0,1,0,0,1],[0,0,1,1,1,1,1,1],[0,0,1,1,1,1,1,1],[0,1,1,1,1,1,1,1]]",ca3704557251ddbb53defade21e98ef24e263b6a86687f57e75e91ecee6b11ad,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":5,""voltage"":3}","{""angle"":0.625,""voltage"":0.375}","[4,6,6,7,4,6,6,7]","[2,4,6,6,8,6,6,8]","{""4"":2,""6"":4,""7"":2}","{""2"":1,""4"":1,""6"":4,""8"":2}",46,8,72.669217973785,2904.503646293919,5989.417545100574,2357.4505305847188,"[2904.503646293919,2833.276004426239,2819.8381089189375,2644.8000466385815,1640.4643035956947,1010.1213450851552,866.0301167892236,39.968830369713096]",False,angle_dominant,1,matrix_structure_and_metadata_only
ieee57_angle_dominant_v02,ieee57,"[58,59,60,92,93,116,173,219]","[0,1,2,34,35,58,59,91]","[58,59,60,92,93,116,173,219]","[0,1,2,34,35,58,59,91]","[[58,0],[58,1],[58,58],[59,0],[59,1],[59,2],[59,58],[59,59],[60,1],[60,2],[60,58],[60,59],[92,34],[92,35],[92,91],[93,34],[93,35],[93,91],[116,0],[116,1],[116,2],[116,58],[116,59],[173,1],[173,2],[173,58],[173,59],[219,34],[219,35],[219,91]]","[[1,1,0,0,0,1,0,0],[1,1,1,0,0,1,1,0],[0,1,1,0,0,1,1,0],[0,0,0,1,1,0,0,1],[0,0,0,1,1,0,0,1],[1,1,1,0,0,1,1,0],[0,1,1,0,0,1,1,0],[0,0,0,1,1,0,0,1]]",3f61f8b0fa685436cb0704ed2acc0dcb3dc5170638cf974ad6ab2fb0a1dc7d95,"{""p_branch_flow"":2,""p_injection"":5,""q_injection"":1}","{""p_branch_flow"":0.25,""p_injection"":0.625,""q_injection"":0.125}","{""angle"":5,""voltage"":3}","{""angle"":0.625,""voltage"":0.375}","[3,5,4,3,3,5,4,3]","[3,5,4,3,3,5,4,3]","{""3"":4,""4"":2,""5"":2}","{""3"":4,""4"":2,""5"":2}",30,8,350.5258330507009,3071.1964571134686,4833.356145193198,1703.3944699216786,"[3071.1964571134686,2531.2335732232327,1994.4988160194953,1502.410889902177,912.7319595168462,673.3253198119502,12.375514320770813,8.761683640786735]",False,angle_dominant,2,matrix_structure_and_metadata_only
ieee57_angle_dominant_v03,ieee57,"[62,64,65,69,119,121,122,126]","[2,5,6,7,10,12,63,64]","[62,64,65,69,119,121,122,126]","[2,5,6,7,10,12,63,64]","[[62,2],[62,5],[62,6],[62,63],[64,5],[64,6],[64,7],[64,63],[64,64],[65,6],[65,7],[65,10],[65,63],[65,64],[69,7],[69,10],[69,12],[69,64],[119,2],[119,5],[119,6],[119,63],[121,5],[121,6],[121,7],[121,63],[121,64],[122,6],[122,7],[122,10],[122,63],[122,64],[126,7],[126,10],[126,12],[126,64]]","[[1,1,1,0,0,0,1,0],[0,1,1,1,0,0,1,1],[0,0,1,1,1,0,1,1],[0,0,0,1,1,1,0,1],[1,1,1,0,0,0,1,0],[0,1,1,1,0,0,1,1],[0,0,1,1,1,0,1,1],[0,0,0,1,1,1,0,1]]",73373fc6168073157383546eab61763e7056b4d095e0633c611de1bceeef48eb,"{""p_injection"":4,""q_injection"":4}","{""p_injection"":0.5,""q_injection"":0.5}","{""angle"":6,""voltage"":2}","{""angle"":0.75,""voltage"":0.25}","[4,5,5,4,4,5,5,4]","[2,4,6,6,4,2,6,6]","{""4"":4,""5"":4}","{""2"":2,""4"":2,""6"":4}",36,8,646.5327964418256,2258.017203347261,3573.208449104714,1766.5566885461758,"[2258.017203347261,2246.775278119709,977.5475067457107,886.0740278021431,843.9984276195693,409.764105729142,14.117483527701815,3.4925021836079977]",False,angle_dominant,3,matrix_structure_and_metadata_only
ieee57_branch_flow_heavy_v00,ieee57,"[171,203,223,231,251,283,303,311]","[0,20,21,46,56,57,77,78]","[171,203,223,231,251,283,303,311]","[0,20,21,46,56,57,77,78]","[[171,0],[171,56],[171,57],[203,20],[203,21],[203,77],[203,78],[223,20],[223,77],[231,46],[251,0],[251,56],[251,57],[283,20],[283,21],[283,77],[283,78],[303,20],[303,77],[311,46]]","[[1,0,0,0,1,1,0,0],[0,1,1,0,0,0,1,1],[0,1,0,0,0,0,1,0],[0,0,0,1,0,0,0,0],[1,0,0,0,1,1,0,0],[0,1,1,0,0,0,1,1],[0,1,0,0,0,0,1,0],[0,0,0,1,0,0,0,0]]",5ebfdf2e16cc7a55736739c0a29a694517fa505d107fa3cb58bd37fa57f05140,"{""p_branch_flow"":4,""q_branch_flow"":4}","{""p_branch_flow"":0.5,""q_branch_flow"":0.5}","{""angle"":4,""voltage"":4}","{""angle"":0.5,""voltage"":0.5}","[3,4,2,1,3,4,2,1]","[2,4,2,2,2,2,4,2]","{""1"":2,""2"":2,""3"":2,""4"":2}","{""2"":6,""4"":2}",20,7,6.276850603966535e+32,4116.184506398516,6951.037129252795,2356.713872678887,"[4116.184506398516,4083.158159127334,2543.6217638000653,1776.3967826703033,1769.1308197705323,997.7188864790063,975.1398301936007,6.557722600243778e-30]",False,branch_flow_heavy,0,matrix_structure_and_metadata_only
